##QueryTarget=ABCG2
##QueryTargetLocation=4:89011416-89080011(-)
#Chromosome Position TotalSamplesCovered AvgSampleReadDepth TotalEAsamplesCovered AvgEAsampleReadDepth  TotalAAsamplesCovered AvgAAsampleReadDepth
4 89061179 5379 24.0 3510 24.0 1869 22.0
4 89061180 5378 23.0 3510 24.0 1868 22.0
4 89061181 5378 23.0 3510 23.0 1868 22.0
4 89061182 5378 23.0 3510 23.0 1868 21.0
4 89061183 5378 22.0 3510 23.0 1868 21.0
4 89061184 5378 22.0 3510 22.0 1868 21.0
4 89061185 5378 22.0 3510 22.0 1868 21.0
4 89061186 5378 21.0 3510 22.0 1868 20.0
4 89061187 5378 21.0 3510 21.0 1868 20.0
4 89061188 5378 20.0 3510 21.0 1868 19.0
4 89061189 5378 20.0 3510 20.0 1868 19.0
4 89061190 5378 20.0 3510 21.0 1868 19.0
4 89061191 5378 20.0 3510 20.0 1868 19.0
4 89061192 5378 20.0 3510 20.0 1868 19.0
4 89061193 5377 19.0 3510 20.0 1867 18.0
4 89061194 5377 19.0 3510 19.0 1867 18.0
4 89061195 5377 18.0 3510 19.0 1867 17.0
4 89061196 5377 18.0 3510 19.0 1867 17.0
4 89061197 5377 18.0 3510 18.0 1867 17.0
4 89061198 5377 17.0 3510 18.0 1867 17.0
4 89061199 3085 19.0 2053 20.0 1032 17.0
